Title,Review
전남편의 매니저가 되었다 (15세 개정판),스토리가 흥미진진해서 다음화가 계속 궁금해집니다
전남편의 매니저가 되었다 (15세 개정판),소재는 신선한데 여주가 좀 별로예요  
전남편의 매니저가 되었다 (15세 개정판),설정이 독특해서 재밌게 읽었어요
전남편의 매니저가 되었다 (15세 개정판),이혼이후 삶이 힘들었을텐데  사람하는 마음이 전과 같지는 않을것 같아요  그래도 매니저로 다시 마주하게 된거는 운명인것 같습니다 
전남편의 매니저가 되었다 (15세 개정판),탑스타가 된 남주와 재회라니 소재가 흥미진진하네요   
전남편의 매니저가 되었다 (15세 개정판),재밌을거 같아요 기대됩니다
전남편의 매니저가 되었다 (15세 개정판),표지도 너무 좋고 남주도 귀엽고 재밌어요 잘 읽혀서 좋네요
전남편의 매니저가 되었다 (15세 개정판),글이 쉽게 잘 읽혀요
전남편의 매니저가 되었다 (15세 개정판),표지가 상당히 인상깊네요
전남편의 매니저가 되었다 (15세 개정판),술술 잘 읽히는 흥미진진한 내용입니다
전남편의 매니저가 되었다 (15세 개정판),여주 캐릭터에 눈길이 가네요
전남편의 매니저가 되었다 (15세 개정판),흥미진진하고 재밌어서 순식간에 읽었습니다   
전남편의 매니저가 되었다 (15세 개정판),여주 캐릭터가 신선해서 좋아요  
전남편의 매니저가 되었다 (15세 개정판),설정이 신박하네요      남주 웃기고 뭔가 귀여워요 재밌게 보고 있습니다 
전남편의 매니저가 되었다 (15세 개정판),이혼하고 톱스타가 된 전남편의 매니저라니   스토리 흥미진진하고 재밌습니다
전남편의 매니저가 되었다 (15세 개정판),설정 흥미로워요 재밌게 잘 보겠습니다
상사 실격,남주의 직진다정함이 너무 좋네요   기억하지못하는 혜수를 끝까지 사랑으로 안아주는 따뜻함이 매력적입니다  재밌네요  
상사 실격,흔한 재회물인줄 알았는데  조금 색다르게 진행되네요   작가님 필력이 넘 좋으셔서 술술 읽힙니다  오랜만에 맘에 쏙 드는 작품을 만났어요   
상사 실격,약간 드라마로 나와도 재밌게 봤을거 같아요   그만큼 몰입감도 좋고 계속 읽게되는 매력이 있습니다  특히 남주 캐릭터가 좋더라구요  
상사 실격,남주가 은근히 귀여워서 좋았어요
상사 실격,뒷내용이 계속 궁금해지네요  혜수가 그런 쪽으로 취약한 몸인 것 같아요  원태와의 기억이 없는 거나 자꾸만 다른 사람처럼 행동하는 게 그쪽 때문인 것 같은데 아직 정확히 나오진 않아서 더 읽어봐야 할 것 같네요 
상사 실격,재미있게 읽고 있습니다
상사 실격,둘 사이의 관계성과 감정선도 좋고 혜수의 과거 사연부터 시작해서 궁금하고 흥미로운 전개에 앞으로의 내용이 더 기대돼요 
상사 실격,클리셰라면 클리셰겠지만 전개도 빠르고 감정선도 잘 잡혀있어서 보는데 눈이 즐겁네요 혜수와원태 찬잔하니 연애하는거 보는 재미가 있어요
상사 실격,재밌게 잘 읽고 있어요  만족합니다 
상사 실격,앞으로의 전개가 궁금해서 계속 보게 되네요  재밌어요 
상사 실격,사내연애 좋아해서 왔는데 기억상실에 오해까지 세트로 선물받네요 클리셰 좋아하는 분들 다들 재미있게 읽으실 것 같아요 혜수도 매력적이네요
상사 실격,기억상실 키워드가 있어서 아묻따 시작했어요  원태 혜수가 가까워 지는 과정이 너무 설레고 재미있었어요   
상사 실격,스토리는 궁금한데 뭐랄까 문장이 심리묘사나 서술은 거의 없는 편 입니다
상사 실격,소재도 흥미롭고 설정도 독특해서 흥미진진하고 잘 읽히네요
상사 실격,외전이    화정도는 더 있어야 할거 같네요 필력도 좋으시고 특히 키워드가 너무 제 취향이라서 재밌게 보고 있었는데 너무 짧네요  한    화정도 장편이였으면 너무 좋을거 같은데 아쉬워요 
상사 실격,오랜만에 재미있는 소설을 봤네요  필력도 좋으시고 또 흐름이 흔치않은것 같은 느낌이라 새로운 느낌으로 본것같아요 너무 재미있네용
상사 실격,처음에 제목만 보고 그냥 평범한 리맨물인줄 알았는데 약간 현대물에 판타지 요소가 조금  들어간 느낌이랄까 너무 재밌어요 그냥 클리셰인줄 알고 지나쳤으면 후회할 뻔했어요 특히 필력도 좋고 소재도 좋아서 더 집중해서 읽을 수 있는거 같아요
상사 실격,주인공들 텐션 장난아니고요     세인게 아숩    초반에 뭔소리지 싶은 부분 있는데    뒤에 다 나오니까 좀만 참고 읽으세요   과거 풀리면서 존잼됩니다 
상사 실격,초반엔 궁금증을 유발하는 몇가지 장면들이 있긴 했지만 무난하고 익숙한 일상들이고 직장생활이 그리 디테일 하진 않지만 공감가는 부분도 있어서 잔잔하니 읽었는데 중반부부터는 진짜 엄청 속도감있게 완전 몰입해서 읽었네요  딱 단행본 한권 안에서 빠르게 풀어내지는 이야기를 쫒아가다보니 벌써 이별이라 서운하긴 합니다  진짜 꾸금외전으로 제발 빨리 찾아와주세요 
상사 실격,재미있어요  혜수와 원태의 과거가 궁금해서 계속읽게되네요   
상사 실격,둘의 과거가 무지 궁금해집니다  단순할것같지 않은 혜수와 원태의 이야기가 점점 더 궁긍해져요   
상사 실격,표지가 진짜 너무 아쉽네요  표지에서부터 눈길만 확 잡아주었다면 더 많은 사람들에게 읽히고 얼마나 재밌는지 널리 알려질 수 있을텐데 안타깝네요  원태와 혜수를 만나서 너무 즐겁고 행복한 시간이었습니다  부디 빠른 시일내에 외전으로 다시 만나면 좋겠어요 
상사 실격,할머니가 무속인인데 부적도 써주고 할 수 있는건 다 해주시지 이거야 원   무튼 드러나지 않은 과거사나 기억도 못하는 혜수 때문에 조마조마해가며 읽었는데 이렇게 술술 잘 풀려나가니 속이 다 시원하네요  기승전결 매끄럽게 잘 쓰여진 글이라 읽고나서 아주 개운합니다  재밌어요 
상사 실격,뭔가 상황적으로 좀 독특하네요 초중반까지 원태 혼자 연애하는듯한 분위기 어쩐답니까  그래도 혜수도 점점 기억을 하게 되는것같고 두사람의 관계성이 궁금해지는 스토리네요 전체적으로 볼만했어요
상사 실격,표지는 아무리봐도 너무 별로라 별 기대없이 읽기 시작했는데 시간 가는 줄 모르고 확 빠져들어서 읽게 만드네요  회사에서 저런 상사는 절대 만나고 싶지 않다 싶으면서도 은근히 원태가 궁금하고 더 알고 싶어지기도 해요  필력도 좋고 가독성도 뛰어나서 진짜 정신없이 읽었네요  내용도 진짜 재밌는데 표지랑 제목이 에러였던거에요 
상사 실격,점쟁이가 나비라고 부른 것과 표지에도 나비 투성이고 자신도 모르는 딴사람이 되어 클럽에서 춤추고 있는 것까지  평범하게만 보여지던 혜수가 완전 특별하게 느껴지네요  그런 혜수를 이미 전부터 알던 사이 같은 원태와의 과거도 궁금하고 이야기가 너무 재미있게 흘러가서 엄청 신나 있습니다 
상사 실격,혜수는 평범한듯 하면서도 비범한 구석이 있어서 매력있는 인물이거 현태는 너무나도 가진게 많고 완벽한 남자라 멋지면서도  년을 쪼잔한 딴지 걸어가며 은근히 괴롭힌게 너무 얄밉기도 하고 인물들이 아주 입체적이라 감정이입도 잘되고 재밌네요   완결까지 한번에 읽을 수 있는 점도 너무 좋습니다 
상사 실격,원태는 사실 진짜 싫은 유형의 직장상사라 초반엔 영 끌리지 않았는데 본격적으로 혜수랑 붙으면서 보여주는 모습들이 설레게 만들고 끌리게 만드네요  미스테리한 일들이 많아서 한회한회 진짜 너무 재미있게 읽었어요  완결까지 너무 순식간이라 아쉬움이 큰데 부디 꾸금 외전으로 다시 만나는 날이 얼른 오기만 바랄 뿐입니다 
상사 실격,살짝 무속적인 이야기도 나오고 원태랑 혜수 사이에 과거사도 감쳐져 있고 현재는 상사와 부하직원이라는 관계성도 있고해서 초반부터 확 끌어당기는 매력이 있네요  필력도 좋아서 몰입해서 읽을 수 있고 이야기 자체도 너무 재밌어서 너무 좋습니다  텐텐무 아니었으면 있는 줄도 모르고 놓쳤을 작품이라 더 소중하네요 
상사 실격,할머니가 그냥 일반인도 아니고 무당인데 그런 할머니가 하시는 말씀은 무조건 따라야지 대체 왜 저러나 혜수를 탓했는데 그게 아니었네요  본인은 전혀 기억도 하지못하니 탓할 이유가 없는거라 살짝 정 떨어질뻔 했는데 다행이에요  무튼 점집에서 나비라고 불린 것도 그렇고 자꾸만 등장하는 나비라는 단어에도 분명 의미가 있을거라 초반부터 진짜 흥미를 불러일으키네요 
상사 실격,원태가 해수를 회사에서 처음 마주했을때 이미 해수를 알고 있었는데 해수가 본인을 기억하지 못하니 그저 아는 척 안하고 넘어갔는데 어떻게  년이 넘게 티도 안내고 못된 상사짓만 할 수 있었던건지 신기하긴 하네요  진짜 저런 상사 밑에서는 일하고 싶지 않게 밉상으로 굴어대서 정 붙일 타이밍도 없었는데 계속 읽다보니 그걸 매력으로 넘어서네요  그나저나 이미 완결된 상태에서 만난거라 천천히 느긋하게 읽을 수 있는게 진짜 행복합니다 
상사 실격,어떤 비밀이 있는지 궁금해 하며 빠져서 읽고 있어요 
상사 실격,엄청 섹시해요 우리회사엔 왜 이런분 안계시나요 따흐흑 다정하기까지함    
상사 실격,혜수의 사소한 행동 하나하나 신경쓰며 챙겨주는 도원태 찐다정남주다 정말  
상사 실격,재미있어요 여주가 어떤 상황일지 궁금해하며 읽었습니다 전개좋아요 
상사 실격,소재가 좋아하는 소재이기도하지만 역시 매력있는 캐릭터들때문에 재미있어요
상사 실격,예측할수없는 전개도 재미있었고 여주사연도 궁금하게 만든 전개도 재미납니다 전체적으로 재미있어요  
상사 실격,너무 재미있어요 남여주 둘다 매력있는데 관계선도 이해가서그런지 감정몰입해서 읽었더니 빠져나오질 못하겠네요 꿀잼 
상사 실격,원가 판타지적인 내용인줄 알았는데 여주가 과거 사연이 있네요  남주와 재회인데 엄마의 사고로 기억 못하는 여주  어떤 사연들인지 흥미롭네요
상사 실격,완벽주의 워커홀릭 재벌상사가 평범해보이지만 사연을 숨기고 있는 듯한 여주에게 빠지는 클리셰가 빛나는 작품입니다 그리고 남주를 기억하지 못하고 가끔 다른 사람처럼 행동하는 여주에게 어떤 비밀이 숨겨져 있을 지 궁금하네요
상사 실격,현실적이면서 비현실적인   
상사 실격,뒷 내용이 궁금하네요 다 볼 것 같다 
상사 실격,뭐지 다중인격인가   
상사 실격,사귀지도 않는데 신혼부부느낌    
상사 실격,이성이 끊어질 만하다 살려두는 게 용치
상사 실격,벌써 연애를 시작하셨네요  
상사 실격,첫키스라며 라면먹고 가쉴   저건 그냥 공식 아니냐
상사 실격,강릉까지 되게 오래 걸리지 않나 
연애 오피스에서 퇴사하고 싶습니다,  제가 시험 공부하느라 많이 지치고 외로워요  취업만 되면 마음껏 연애할 수 있을 것 같아서 상황 비교로 힘들어요  그치만 합격만 한다면 연애할 수 있다는 자신감 좋은 사람 만날 수 있을지는 운빨이 크지만요  믿고    시험도 합격할 수 있다고 믿고 집중할게요  그렇다고 막 리디앱 삭제하고 공부만   하겠다고 다짐할 수는 없어요  삶의 낙이 되어주는 소설 보는 시간   오늘처럼 힘들때 읽을 수 있는 소설을 만들어주셔서 감사해요  작가님  대리만족 느낄 수 있어서 좋았어요   부디 합격하고 이 댓글에 첨언하는 날이 오길 바라요 
연애 오피스에서 퇴사하고 싶습니다,초반에는 정말 재밌었는데 후반부가 너무 약하네요  여주는 상황에만 휘둘리고 정작 게임 미션을 해결할때나 이상한 상황이 발생하면 세상 소극적임
연애 오피스에서 퇴사하고 싶습니다,소재도 좋고 역하렘도 좋고 초반은 재밌었어요 근데 중반부터 뭔가 내용이 좀   마지막은 급하게 마무리하는느낌이네요     그리고 왜   금인지   
연애 오피스에서 퇴사하고 싶습니다,스토리 넘 흥미진진하고 여주도 제취향이고 오랜만에 넘 재밌는 글 읽었습니다  너무 재밌습니다 
연애 오피스에서 퇴사하고 싶습니다,재밌게 잘 봤습니다 작가님 
연애 오피스에서 퇴사하고 싶습니다,소재 신선하고 키워드 좋은데 생각도 못했던 고구마가 생각보다 많아요  게임속에서도 이런 걸 겪어야 돼  싶은 것들   지 잘못 부하한테 뒤집어씌우는 상사  성추행  더러운 뒷담 등  아 너무 아쉬워요 캐릭터들도 나름 전부 매력있는데
연애 오피스에서 퇴사하고 싶습니다,진짜 재밌었는데 후반부 가니까 내용이 산으로 갑니다                     
연애 오피스에서 퇴사하고 싶습니다,소재는 재밌는데 여주가 넘 매력이 없음 
연애 오피스에서 퇴사하고 싶습니다,소재도 독특하고 재밌어요
연애 오피스에서 퇴사하고 싶습니다,너무너무 잼있어요   진짜로  말로 다 표현 못하겠음 
연애 오피스에서 퇴사하고 싶습니다,궁금해서 계속 보게 되네요 잘 볼게요
연애 오피스에서 퇴사하고 싶습니다,캐릭터가 입체적이라 좋아요 
연애 오피스에서 퇴사하고 싶습니다,귀한 역하렘물인데 거기다 게임 빙의까지 합쳐졌다니 이건 안 볼 이유가 없군요 심지어 필력까지 좋으셔서 지루하지도 않고 재밌어요 저도 모르게 다음편 누르게 되네요  남주 후보 다 매력있지만 조심스럽게 선율이 밀어봅니다 너무 귀여워요
연애 오피스에서 퇴사하고 싶습니다,역하렘물은 처음보는데 다양한 스타일의 남주가 나와서 여주에게 헤롱헤롱하는것이 좋습니다 
연애 오피스에서 퇴사하고 싶습니다,키워드가 완전 제 취향이랑 찰떡  
연애 오피스에서 퇴사하고 싶습니다,키워드 좋고 재밌어요   
연애 오피스에서 퇴사하고 싶습니다,소재가 전부 마음에 들어서 무난하게 읽을 수 있었어요
연애 오피스에서 퇴사하고 싶습니다,이래서 연하남 연하남 하는가 보우
연애 오피스에서 퇴사하고 싶습니다,재미있어요    키워드취저
연애 오피스에서 퇴사하고 싶습니다,역하렘 여성향 게임 빙의 너무 좋아요  이게 바로 골라먹는 재미 아니겠어요     삭막한 오피스에 이런 핑크빛 로맨스 조합 환영합니다  존잼이에요 
연애 오피스에서 퇴사하고 싶습니다,역하렘 여성향 게임 빙의물이라뇨    너무 좋아요
연애 오피스에서 퇴사하고 싶습니다,내가 일하는 오피스에도 이런일 있었으면 좋겠네요   흥미진진해서 달려봅니다
연애 오피스에서 퇴사하고 싶습니다,남주찾기 흥미진진해서 기대돼요   
연애 오피스에서 퇴사하고 싶습니다,현로 역하렘은 첨이라 신선해요 저는 휘진이한테 주식 올인이요  후후
연애 오피스에서 퇴사하고 싶습니다,현대물에사 게임빙의한 거 처음 보는 것 같아요      재밌네요  
연애 오피스에서 퇴사하고 싶습니다,여성향 게임 빙의물이라니 흥미진진행
연애 오피스에서 퇴사하고 싶습니다,누구랑되도 전 응원합니다 다 좋아요 진짜      현실에서 힘들었던 혜정이 게임에서만이라도 잔뜩힐링하길 바란다    대리만족 
연애 오피스에서 퇴사하고 싶습니다,여주 빙의물 재밌게 잘봤어요
연애 오피스에서 퇴사하고 싶습니다,게임 빙의물은 많이 봤는데 하필 오피스 게임에 빙의하다니  신선하네요 내용도 재미있고 술술 읽혀요
연애 오피스에서 퇴사하고 싶습니다,게임빙의물이지만 오피스물이라그런지 일상물보듯이 편히 볼 수 있어 좋은 것 같아요   물론 실제 저런 생활을 할 수 있을리가       등장인물 모두가 아직까지 가능성 있어보여서 쫄깃합니다    
연애 오피스에서 퇴사하고 싶습니다,재밌게 보고 있어요
연애 오피스에서 퇴사하고 싶습니다,힘들게 살던 혜정이 즐겨하던 연예게임속으로 들어왔는데  케릭터가 기존에 자신이 알던 케릭터가 아니에요 과연 공략을 마치고 게임에서 나갈 수 있는지  굳이 암담한 현실로 돌아가려는지 궁금해집니다
연애 오피스에서 퇴사하고 싶습니다,설정이 신선하고 재밌어요   남주들도 다 마음에 들어서 누굴 밀어야할지 즐거운 고민중입니다
연애 오피스에서 퇴사하고 싶습니다,혜정의 현실이 넘 답답하고 게임으로 빙의한 세계도 넘 현실적이라 답답하네요 자신만만했던 게임 공략법이 실패로 돌아가서 당황하지만 곧 새로운 공략법을 찾아내서 적용하는게 역시 주인공다워요 행복한 혜정의 엔딩을 기대합니다
연애 오피스에서 퇴사하고 싶습니다,혜정이 현실 인복이 참 없네요  직장에서 믿던 사람한테까지 뒷통수 맞고 가족은 가족대로 문제고 너무 짠해요  게임에서라도 좋은 사람들과 잘 지내면서 따뜻함을 느꼈으면 좋겠어요 
연애 오피스에서 퇴사하고 싶습니다,로맨스 게임물이라서 약간 유치하지 않을까 생각했는데 생각보다 더 잘 읽히고 재밌어요
연애 오피스에서 퇴사하고 싶습니다,게임 빙의물인것도 넘나 취향인데 게임을 끝내기 위해선 남주들의 호감도를     나 올려야 하는 미션이라니   고군분투하는 혜정이가 안타깝기도 하지만 잘생기고 매력넘치는 직장 상사들과  아이돌 덕질도 좀 해본 저로선 부럽기도 하네요       전 다같살도 좋은데 과연 찐남주가 누구일지도 기대되고 상황에 따라서 남주들의 호감도를 알려주는 게 신박하면서 한층 더 흥미진진하게 하는 거 같아요    
연애 오피스에서 퇴사하고 싶습니다,직장과 가족들에게 시달리다가 하필 빙의해도 오피스 게임에 빙의를 했네요  등장인물 정보도 기존 내용과 달라서 초반에 고생 좀 했는데 이제 요령이 조금 생긴 거 같아서 다행이에요 
연애 오피스에서 퇴사하고 싶습니다,빙의물은 이제 흔하지않나 싶은데 이런 빙의물은 신선하고 재밌네요 게임 빙의 저는 팀장님 주식을 잡아보려합니다    
연애 오피스에서 퇴사하고 싶습니다,게임같으면서도 현실같으면서도 그 미묘한 줄다리기가 잘되어있어요   비현실과 현실 사이의 설렘    작가님이 필력이 좋으신지 잘 읽혀요
연애 오피스에서 퇴사하고 싶습니다,가볍게 읽을수있지만 유치하진않고 잘읽힙니다 게임빙의물도 재미있네요 역하렘도 마음에들어요
연애 오피스에서 퇴사하고 싶습니다,오피스게임 내용이라니 기대되요
연애 오피스에서 퇴사하고 싶습니다,연애 오피스라니요  망할 직장이 여성향 게임의 현장으로 탈바꿈하는 매직이 보입니다  현실과 벗어나서 로맨스의 재미를 탓트는 모습에서 대리만족할 수 있어요  재밌게 읽었습니다 
연애 오피스에서 퇴사하고 싶습니다,사실 다른 장르에서 많이 보던 여성향 게임 빙의물인데 여기서보니깐 색다르고 너무 재밌더라구요    되게 한번쯤 생각해봤을만한 느낌이라 지루하지 않고 쭉쭉 읽어지네요  몰입도가 엄청 좋고 남주들도 다 매력이 달라서 고르는 맛이 있습니다 
연애 오피스에서 퇴사하고 싶습니다,게임물이라 좀 망설였는데 너무 재밌네요 
연애 오피스에서 퇴사하고 싶습니다,작가님이 이야기를 끌어나가시는 힘이 좋아서 그런지 술술 잘 읽혀요  
연애 오피스에서 퇴사하고 싶습니다,재밌게 잘 읽었습니다 
연애 오피스에서 퇴사하고 싶습니다,소재 흥미로워서 더 잼나게 보고 있어요 
연애 오피스에서 퇴사하고 싶습니다,게임물 리맨물 좋아하는데 심지어 역하렘이라니  저런 회사면 다닐 맛 날 것 같습니다 아직까진 누구랑 되도 다 좋을 것 같아요  
연애 오피스에서 퇴사하고 싶습니다,연애게임물같아서 몰입도가 있고 재미있네요    
브리저튼 프리퀄 시리즈(15세 개정판),흥미롭고 재미있어요
브리저튼 프리퀄 시리즈(15세 개정판),넷플에서 너무 재밌게 봤는데 소설은 또 다른 느낌이네요 재밌어요 
브리저튼 프리퀄 시리즈(15세 개정판),넷플릭스에서 재밌게 본 드라마 원작을 이렇게 읽어보고 되어 기쁘네요    역시 재밌어요
브리저튼 프리퀄 시리즈(15세 개정판),스토리가 흥미롭고 재맜네요 
브리저튼 프리퀄 시리즈(15세 개정판),드라마로 재미있게 보기도 하고 고전풍의 시대물의 분위기가 좋네요
브리저튼 프리퀄 시리즈(15세 개정판),드라마로 봤던 그 영상이 글을 읽으며 그려집니다 
브리저튼 프리퀄 시리즈(15세 개정판),여주 파이팅 난 네 편이야 
브리저튼 프리퀄 시리즈(15세 개정판),여주 자존심  자신감  자기애가 아주 충만하네요 근데 현실에서 만나면 개인적으로는 절대 친구하기 싫은 타입  
브리저튼 프리퀄 시리즈(15세 개정판),드라마도 있다니 봐야겠어요
브리저튼 프리퀄 시리즈(15세 개정판),넷플 드라마로 먼저 접했는데 소설도 너무 궁금하던 차였어요      전 개인적으로 소설이 더 마음에 드네요
브리저튼 프리퀄 시리즈(15세 개정판),드라마 재밌게봤는데 소설도재밌어요
브리저튼 프리퀄 시리즈(15세 개정판),드라마 재밌게 봐서 너무 재밌어요
브리저튼 프리퀄 시리즈(15세 개정판),뭔가 드라마 버전을 그대로 두고 캐릭터만 가져와서 소설버전   로 즐기는 느낌이에요    생각지도 못한 선물을 받은 느낌이라 행복하네요 
브리저튼 프리퀄 시리즈(15세 개정판),넷플릭스 방영된거랑 좀 다른 이야기지만 캐릭터성은 살아 있어서 오히려 더 좋았습니다 빌리랑 조지 너무 귀엽구요 둘이 너무 성격달라서 티키타카가 좋아요
브리저튼 프리퀄 시리즈(15세 개정판),브리저튼과 록스비가의 이야기 입니다 넥플러스와 다른 내용이지만 너무 재밌네요 조지의 신중한 성격과 빌리의 진취적이고 활동적인 성격이 서로 부딪치는 가운데 사랑의 감정이 생기는 과정이 너무 재밌네요 에드워드와 세실리아 앤드류롸 파피의 이야기도 너무 재밌을것 같아요
브리저튼 프리퀄 시리즈(15세 개정판),이게 나오네요 기대됩니다
브리저튼 프리퀄 시리즈(15세 개정판),와 흥미롭게 봤던 드라마인데 이걸 글로 만나게 되다니 지금 흥분을 감출 수가 없어요    너무 좋네요 확실히 글로 읽으니 훨씬 좋고 드라마를 봤어서그런지 영상이 머릿속에 펼쳐지는거 같아요  
브리저튼 프리퀄 시리즈(15세 개정판),고전풍의 작품이 흥미로운 소재와 배경입니다  기대됩니다 
창귀(倀鬼)(15세 개정판),여주때문에 별 더 못올리네요  남주땜에 일이 어찌 풀려갈지 궁금해서 계속 읽는데  여주땜에 고구마라  짜증이 나네요  더 읽어야할지 고민입니다 
창귀(倀鬼)(15세 개정판),글분위기가 매력있고 가독성이 좋네요
창귀(倀鬼)(15세 개정판),꽤 흥미진진한 전개라 기대
창귀(倀鬼)(15세 개정판),세자였지만 아비에게 버림받은 남주도 가여웠고 이리저리 휘둘리며 부모의 잇속 채우기에 이용당하는 여주도 가여웠어요
창귀(倀鬼)(15세 개정판),설정이 독특하고 동양풍분위기가 맘에 들어요
창귀(倀鬼)(15세 개정판),창귀 이야기로 엮어내는 동양풍 로맨스 좋습니다
창귀(倀鬼)(15세 개정판),동양풍 분위기가 좋네요 매력적이에요
창귀(倀鬼)(15세 개정판),설정이 재밌고 가독성이 좋아서 술술 읽혀요
창귀(倀鬼)(15세 개정판),전작 재밌게 읽은 작가님이라 기대돼요
창귀(倀鬼)(15세 개정판),신작도 기대됩니다   
창귀(倀鬼)(15세 개정판),설정이 신선하고 캐릭터들이 매력있어서 재밌게 읽었어요
창귀(倀鬼)(15세 개정판),전작 재밌게 봐서 동양풍 궁중물도 기대되요
창귀(倀鬼)(15세 개정판),글 분위기가 너무 좋네요 인물들도 매력적입니다
창귀(倀鬼)(15세 개정판),안개속별똥별같은 무영이란인물이매력적입니다  무영의 품으 로들어간 은덕의 행복한모습을그려봅니다 
창귀(倀鬼)(15세 개정판),분위기가 어떻게 흘러갈지 흥미진진하네요
창귀(倀鬼)(15세 개정판),분위기가 오묘하네요
창귀(倀鬼)(15세 개정판),소설분위기가 장난아니네요
창귀(倀鬼)(15세 개정판),스토리가 인상적이에양
창귀(倀鬼)(15세 개정판),가볍기 버기가 좋아용
창귀(倀鬼)(15세 개정판),설정이 너무 마음에 들어요
창귀(倀鬼)(15세 개정판),재밌게 보고 있습니다
창귀(倀鬼)(15세 개정판),미녀와야수 설정에 동양물을 더하니까 신선하네요  새로운 설화같은느낌도들고   와중에 산군남주설정은 여느 동양물에 서 나오는 황제와는 또 다른 날것의매력이있어서 존좋  
창귀(倀鬼)(15세 개정판),분위기가 좋네요 흥미진진합니다
창귀(倀鬼)(15세 개정판),재미있고 좋습니다 
창귀(倀鬼)(15세 개정판),재미있게 보고있어요
창귀(倀鬼)(15세 개정판),스토리도 좋고 흥미진진 합니다 
창귀(倀鬼)(15세 개정판),설정이 신선하고 재밌어 스토리가 전개 될수록 흥미진진합니다 재밌게 읽고 있어요
창귀(倀鬼)(15세 개정판),키워드 취저에 스토리 흥미진진하고 재밌습니다
"미치게, 너를",외전이 따뜻하네요  
"미치게, 너를",특별외전까지 다 읽었어요  행복한 부부의 모습으로 마무리되어서 좋았어요 
"미치게, 너를",짝사랑물   기대 됩니다  
"미치게, 너를",지금   회차까지 봤는데 재미있네요 끝까지 봐야겠어요  
"미치게, 너를",소개보고 취저라 기대됩니다   짝사랑물  달립니다  
"미치게, 너를",짝사랑물 이네요  둘의 관계를 어떻게 풀어갈지 궁금하네요 
"미치게, 너를",잔잔한분위기입니다     
"미치게, 너를",재미있습니다 잔잔하네여
"미치게, 너를",연재 때 중간 하차했다가 다시 돌아왔어요  외전까지 다 달렸어요  잔잔합니다 
"미치게, 너를",아직 읽기 전인데 댓글이 극단적으로 갈리는 느낌이네요  소개글만 봐서 뒷이야기가 궁금해 구매했는데    전에도 많은 댓글이 낮은별점 준 작품 중에 저한텐 완전 꽂힌 작품도 있었으니 모두 일어보구 판단해보겠습니다  읽고 재밌다 아니다 추가글 달아야겠어요 
"미치게, 너를",전개가 머 잔잔하네요  제 스타일은 아닌걸루   
"미치게, 너를",리디의 많은 소설들이 그러하듯   처음엔 짜임새있게 진행되던 스토리가 왜 뒤로 갈 수록 수준이 떨어지고 엉성해지는 걸까요  앞에 쓴 사람과 뒤를 쓴 사람이 다른 사람 같아요 
"미치게, 너를",끝까지 본 내가 할말은 아니지만   증말 비추   그냥 계속 무료로 하나씩 볼걸    일요일 휴일 아까운 내 시간과 돈   
"미치게, 너를",초반 무료회차보고 재밌을거같아 일단   화만 결재해서 봤는데     흠    화만 결제하길 천만다행이네요      원쓴것도 아깝지만 혹시라도 미리 다 구매했으면 돈 더 버릴뻔   
"미치게, 너를",인물들 감정이랑 상황은 휙휙 바뀌는데 그에 대한 충분한 서사와 설명이 부족해서 독자를 납득시키거나 공감시키지 못하네요 
"미치게, 너를",엄청 먼가 어설프고 개연성도 떨어지고 매우 클리쉐하고 여튼 별로임
"미치게, 너를",일단 내용이 밋밋하고 흥미롭지가 않아요  그 다음 내용이 궁금하지 않고 남주가 그렇게 사랑하는 연인을 잃었는데 몇 개월도 안돼서 곁에 있는 여자를 좋아하는게 이해가 안됩니다  그리고 여주도 이해가 안갑니다  설정은 조용하고 차분하고 회장을 위해서 사는것처럼 나오는데 그 마음하나를 못 눌러서 저렇게 먼저 표현하는것도 이해가 안가고   그냥 감정선이 둘다 이해가 안갑니다  미리 결제해놨는데 돈이 아까운 생각이 좀 드네요 
"미치게, 너를",남주 설정이 독특해서 재밌게 보고 있어요 
"미치게, 너를",짝사랑 중인 은오가 쨘하네요 
"미치게, 너를",호오  이런 설정도 오랜만에 보니까 신선하네요  판타지류를 많이 접하다보니 간혹 정통로맨스 분위기의 글도 좋은듯해요   
"미치게, 너를",은오와 열이 서사에 뭔가 더 있는 것 같네요  재밌습니다 
"미치게, 너를",필력 좋으셔서 후루룩 읽었어요 여주 성갹 멋있고 넘 재밌습니다
"미치게, 너를",짝사랑여주 아주 좋으네요  찌통 짱    
"미치게, 너를",재밌게 잘 읽었습니다 
"미치게, 너를",한 눈에 보고 재밌을 거 같아서 읽기 시작했는데 작품 내용도 생각대로 너무 재밌어요  앞으로 어떻게 전개될 지 궁금해서 계속 넘기게 되네요  제 취향엔 맞는 글이라 재밌게 보고 있어요 
"미치게, 너를",은오가 짝사랑 하는 게 너무 맘아프네요    열이도 그렇고요 서로를 만나 이젠 행복했느먼 좋겠어요 화이팅 
"미치게, 너를",강열과 은오 달랐던 둘사이 감정선이 어떻게 같아지는지 그 흐름이 자연스럽게 전개되어서 몰입해서 읽기 좋았어요 서로를 통해 성장하고 상처를 치유하는 모습이 흐뭇했어요 행복을 찾은 후의 외전도 기다려지네요
